transaction_id,customer_id,product_id,product_name,category,unit_price,quantity,total_amount,discount_percent,transaction_date,payment_method,status,shipping_address_state,device,session_id,revenue,shipping_cost
TXN001228,98,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2024-10-21 14:58:30,Credit Card,Cancelled,TX,Desktop,SES193023,9.0,12.08
TXN001229,831,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2024-04-22 14:58:30,Credit Card,Completed,MA,Desktop,SES384544,60.0,12.7
TXN001230,187,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2024-02-11 14:58:30,PayPal,Completed,CA,Tablet,SES319238,24.0,12.0
TXN001231,1003,115,Noise Cancelling Earbuds,Electronics,169.99,1,169.99,15,2024-05-16 14:58:30,Credit Card,Completed,TX,Mobile,SES521330,51.0,5.89
TXN001232,419,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-06-09 14:58:30,Google Pay,Completed,TX,Mobile,SES953172,36.0,10.31
TXN001233,874,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-04-29 14:58:30,Debit Card,Cancelled,MI,Desktop,SES927452,6.0,13.44
TXN001234,685,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2025-11-05 14:58:30,Credit Card,Completed,FL,Tablet,SES405873,36.0,12.76
TXN001235,472,111,Organic Protein Powder,Health,54.99,1,54.99,0,2024-05-30 14:58:30,Apple Pay,Cancelled,TX,Mobile,SES271389,16.5,2.31
TXN001236,636,106,Yoga Mat Premium,Sports,26.99,2,53.98,25,2025-04-10 14:58:30,Google Pay,Completed,FL,Desktop,SES907317,16.19,13.38
TXN001237,1023,110,Fitness Tracker Watch,Electronics,134.99,1,134.99,10,2024-04-22 14:58:30,PayPal,Cancelled,MI,Desktop,SES720460,40.5,2.67
TXN001238,1030,102,Organic Green Tea (50 bags),Groceries,11.24,1,11.24,10,2025-02-14 14:58:30,Apple Pay,Pending,WA,Mobile,SES278737,3.37,7.12
TXN001239,666,113,Air Purifier HEPA,Home & Kitchen,179.99,1,179.99,10,2024-11-21 14:58:30,Google Pay,Cancelled,TX,Mobile,SES879642,54.0,11.56
TXN001240,66,105,Stainless Steel Water Bottle,Home & Kitchen,22.49,1,22.49,10,2024-01-27 14:58:30,PayPal,Refunded,GA,Desktop,SES991328,6.75,12.82
TXN001241,396,104,Python Programming Book,Books,40.5,1,40.5,10,2024-07-17 14:58:30,Google Pay,Refunded,WA,Mobile,SES872306,12.15,7.11
TXN001242,281,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,3,269.97,0,2024-05-10 14:58:30,PayPal,Completed,TX,Mobile,SES285732,80.99,2.33
TXN001243,138,105,Stainless Steel Water Bottle,Home & Kitchen,19.99,1,19.99,20,2025-10-02 14:58:30,PayPal,Completed,MI,Mobile,SES875895,6.0,6.5
TXN001244,563,113,Air Purifier HEPA,Home & Kitchen,179.99,1,179.99,10,2024-03-24 14:58:30,Debit Card,Completed,CA,Desktop,SES146017,54.0,2.81
TXN001245,381,115,Noise Cancelling Earbuds,Electronics,169.99,1,169.99,15,2025-06-09 14:58:30,PayPal,Pending,AZ,Desktop,SES654265,51.0,6.06
TXN001246,400,107,LED Desk Lamp,Electronics,42.99,3,128.97,0,2025-01-27 14:58:30,Credit Card,Completed,CA,Desktop,SES836194,38.69,13.74
TXN001247,871,103,Running Shoes - Nike Air,Sports,103.99,1,103.99,20,2024-08-12 14:58:30,Credit Card,Completed,PA,Mobile,SES576357,31.2,7.05
TXN001248,856,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,2,49.98,0,2025-05-10 14:58:30,Google Pay,Completed,IL,Mobile,SES812814,14.99,14.76
TXN001249,1062,102,Organic Green Tea (50 bags),Groceries,11.24,3,33.72,10,2025-11-12 14:58:30,Debit Card,Refunded,PA,Desktop,SES420502,10.12,4.04
TXN001250,587,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2024-11-03 14:58:30,Debit Card,Completed,MI,Mobile,SES496411,9.0,11.49
TXN001251,704,115,Noise Cancelling Earbuds,Electronics,169.99,1,169.99,15,2024-01-17 14:58:30,Credit Card,Completed,TX,Mobile,SES900925,51.0,5.32
TXN001252,89,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,2,49.98,0,2025-02-26 14:58:30,Debit Card,Completed,TX,Desktop,SES742986,14.99,12.49
TXN001253,568,115,Noise Cancelling Earbuds,Electronics,179.99,1,179.99,10,2025-08-04 14:58:30,Debit Card,Completed,GA,Mobile,SES832317,54.0,8.8
TXN001254,263,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2025-01-29 14:58:30,Debit Card,Cancelled,NY,Mobile,SES455436,6.0,2.58
TXN001255,105,111,Organic Protein Powder,Health,54.99,1,54.99,0,2024-07-04 14:58:30,Apple Pay,Completed,TX,Mobile,SES720577,16.5,6.6
TXN001256,412,112,Mechanical Keyboard,Electronics,95.99,1,95.99,20,2024-03-24 14:58:30,Debit Card,Completed,NY,Desktop,SES602267,28.8,6.04
TXN001257,765,107,LED Desk Lamp,Electronics,34.39,1,34.39,20,2024-12-26 14:58:30,Apple Pay,Cancelled,CA,Mobile,SES951063,10.32,4.51
TXN001258,640,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2024-01-01 14:58:30,Credit Card,Refunded,CA,Desktop,SES598515,12.0,12.48
TXN001259,445,107,LED Desk Lamp,Electronics,38.69,1,38.69,10,2024-11-23 14:58:30,Apple Pay,Completed,IL,Desktop,SES266369,11.61,9.68
TXN001260,453,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,2,179.98,0,2025-09-21 14:58:30,Credit Card,Completed,PA,Mobile,SES207916,53.99,2.28
TXN001261,247,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-07-22 14:58:30,Google Pay,Completed,TX,Desktop,SES313107,3.75,10.73
TXN001262,927,120,Data Science Handbook,Books,53.99,1,53.99,10,2025-01-11 14:58:30,Credit Card,Completed,WA,Desktop,SES528978,16.2,14.18
TXN001263,316,115,Noise Cancelling Earbuds,Electronics,149.99,1,149.99,25,2024-05-23 14:58:30,PayPal,Completed,AZ,Mobile,SES347560,45.0,0.51
TXN001264,770,103,Running Shoes - Nike Air,Sports,129.99,2,259.98,0,2025-02-06 14:58:30,PayPal,Refunded,GA,Desktop,SES800842,77.99,0.57
TXN001265,291,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2025-02-18 14:58:30,Google Pay,Completed,AZ,Desktop,SES389522,10.8,3.79
TXN001266,744,112,Mechanical Keyboard,Electronics,119.99,3,359.97,0,2024-01-29 14:58:30,Credit Card,Cancelled,NY,Desktop,SES548002,107.99,2.14
TXN001267,843,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2025-02-25 14:58:30,PayPal,Completed,TX,Mobile,SES370136,30.0,10.54
TXN001268,209,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2025-09-21 14:58:30,Credit Card,Refunded,AZ,Mobile,SES845063,12.9,1.18
TXN001269,1063,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2025-07-12 14:58:30,Debit Card,Completed,CA,Mobile,SES714391,12.0,3.17
TXN001270,346,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2025-04-02 14:58:30,Debit Card,Completed,WA,Desktop,SES852464,10.8,8.57
TXN001271,940,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-07-18 14:58:30,PayPal,Completed,CA,Mobile,SES142246,60.0,7.25
TXN001272,138,104,Python Programming Book,Books,38.25,1,38.25,15,2025-11-02 14:58:30,Credit Card,Completed,IL,Mobile,SES876963,11.48,1.12
TXN001273,1067,119,Instant Pot 6-Quart,Home & Kitchen,80.99,1,80.99,10,2025-11-23 14:58:30,Apple Pay,Completed,CO,Desktop,SES633316,24.3,7.25
TXN001274,402,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2025-07-15 14:58:30,Credit Card,Cancelled,AZ,Tablet,SES927810,27.0,14.94
TXN001275,4,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2025-05-11 14:58:30,Apple Pay,Completed,CA,Mobile,SES118176,30.0,7.36
TXN001276,353,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,2,49.98,0,2025-07-01 14:58:30,Apple Pay,Refunded,FL,Desktop,SES731428,14.99,4.41
TXN001277,630,106,Yoga Mat Premium,Sports,32.39,1,32.39,10,2024-01-18 14:58:30,Credit Card,Pending,TX,Mobile,SES834683,9.72,13.86
TXN001278,15,109,Wireless Mouse,Electronics,26.99,1,26.99,10,2025-06-27 14:58:30,Debit Card,Completed,MI,Desktop,SES703475,8.1,5.6
TXN001279,277,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2025-05-06 14:58:30,PayPal,Completed,FL,Mobile,SES713208,45.0,2.61
TXN001280,1032,117,Portable Charger 20000mAh,Electronics,39.99,2,79.98,0,2024-03-16 14:58:30,Google Pay,Completed,FL,Mobile,SES795125,23.99,9.84
TXN001281,234,113,Air Purifier HEPA,Home & Kitchen,199.99,3,599.97,0,2024-02-03 14:58:30,Google Pay,Completed,TX,Desktop,SES877348,179.99,0.46
TXN001282,180,119,Instant Pot 6-Quart,Home & Kitchen,76.49,1,76.49,15,2025-03-31 14:58:30,Credit Card,Pending,CA,Mobile,SES902863,22.95,1.15
TXN001283,797,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2024-01-11 14:58:30,Apple Pay,Refunded,CA,Mobile,SES126712,9.0,7.72
TXN001284,24,117,Portable Charger 20000mAh,Electronics,35.99,2,71.98,10,2024-10-17 14:58:30,Credit Card,Completed,AZ,Mobile,SES630864,21.59,8.7
TXN001285,203,113,Air Purifier HEPA,Home & Kitchen,179.99,1,179.99,10,2023-12-25 14:58:30,Google Pay,Refunded,NY,Mobile,SES176001,54.0,6.62
TXN001286,326,102,Organic Green Tea (50 bags),Groceries,9.99,2,19.98,20,2025-05-30 14:58:30,Apple Pay,Cancelled,MI,Mobile,SES177455,5.99,11.72
TXN001287,144,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2023-12-30 14:58:30,Apple Pay,Completed,MI,Mobile,SES381307,12.9,13.1
TXN001288,109,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2025-04-14 14:58:30,Google Pay,Pending,IL,Desktop,SES922385,10.8,10.95
TXN001289,481,109,Wireless Mouse,Electronics,29.99,2,59.98,0,2024-11-17 14:58:30,Apple Pay,Completed,TX,Mobile,SES599074,17.99,11.94
TXN001290,870,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-01-24 14:58:30,PayPal,Completed,CA,Desktop,SES895357,3.75,7.64
TXN001291,842,107,LED Desk Lamp,Electronics,38.69,1,38.69,10,2024-07-20 14:58:30,PayPal,Refunded,MI,Desktop,SES836879,11.61,1.8
TXN001292,583,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2025-02-16 14:58:30,PayPal,Cancelled,AZ,Mobile,SES789641,24.0,8.47
TXN001293,481,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2025-08-10 14:58:30,Google Pay,Pending,MI,Mobile,SES489229,12.0,10.18
TXN001294,339,120,Data Science Handbook,Books,59.99,1,59.99,0,2024-05-18 14:58:30,Google Pay,Completed,CA,Mobile,SES287368,18.0,7.3
TXN001295,660,105,Stainless Steel Water Bottle,Home & Kitchen,22.49,1,22.49,10,2025-07-18 14:58:30,Apple Pay,Completed,NY,Mobile,SES774406,6.75,7.39
TXN001296,545,118,Hiking Backpack 40L,Sports,79.99,2,159.98,0,2024-11-02 14:58:30,PayPal,Cancelled,TX,Tablet,SES875466,47.99,7.21
TXN001297,582,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-01-31 14:58:30,Google Pay,Cancelled,FL,Desktop,SES700356,6.0,9.97
TXN001298,214,109,Wireless Mouse,Electronics,26.99,1,26.99,10,2024-11-08 14:58:30,Credit Card,Completed,PA,Mobile,SES559456,8.1,0.01
TXN001299,398,111,Organic Protein Powder,Health,46.74,1,46.74,15,2024-02-27 14:58:30,Google Pay,Pending,IL,Desktop,SES480420,14.02,8.7
TXN001300,789,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-07-30 14:58:30,Debit Card,Completed,TX,Desktop,SES510395,36.0,9.22
TXN001301,839,102,Organic Green Tea (50 bags),Groceries,10.62,1,10.62,15,2025-03-31 14:58:30,PayPal,Refunded,WA,Desktop,SES875769,3.19,10.19
TXN001302,564,109,Wireless Mouse,Electronics,25.49,1,25.49,15,2024-01-01 14:58:30,Debit Card,Completed,TX,Tablet,SES658274,7.65,9.65
TXN001303,107,119,Instant Pot 6-Quart,Home & Kitchen,89.99,2,179.98,0,2024-07-13 14:58:30,Google Pay,Pending,TX,Mobile,SES111455,53.99,4.8
TXN001304,613,113,Air Purifier HEPA,Home & Kitchen,199.99,2,399.98,0,2024-08-25 14:58:30,Apple Pay,Refunded,FL,Desktop,SES994749,119.99,13.34
TXN001305,537,117,Portable Charger 20000mAh,Electronics,33.99,1,33.99,15,2025-10-06 14:58:30,Debit Card,Completed,MI,Desktop,SES132840,10.2,1.95
TXN001306,358,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2025-07-22 14:58:30,Google Pay,Completed,NY,Desktop,SES786672,6.0,14.14
TXN001307,201,101,Wireless Bluetooth Headphones,Electronics,71.99,1,71.99,10,2024-03-27 14:58:30,Apple Pay,Completed,WA,Mobile,SES178491,21.6,11.03
TXN001308,459,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2025-10-04 14:58:30,Apple Pay,Completed,TX,Desktop,SES134310,24.0,12.72
TXN001309,195,118,Hiking Backpack 40L,Sports,71.99,1,71.99,10,2024-06-04 14:58:30,PayPal,Completed,TX,Mobile,SES439821,21.6,3.75
TXN001310,802,117,Portable Charger 20000mAh,Electronics,33.99,1,33.99,15,2024-02-02 14:58:30,Debit Card,Refunded,TX,Mobile,SES945077,10.2,13.24
TXN001311,333,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2024-11-21 14:58:30,Google Pay,Cancelled,CA,Mobile,SES803796,30.0,5.16
TXN001312,778,108,Coffee Maker 12-Cup,Home & Kitchen,80.99,1,80.99,10,2024-12-27 14:58:30,PayPal,Completed,MI,Mobile,SES380067,24.3,2.38
TXN001313,724,120,Data Science Handbook,Books,59.99,1,59.99,0,2025-06-03 14:58:30,Apple Pay,Completed,TX,Desktop,SES371881,18.0,0.83
TXN001314,998,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2025-02-26 14:58:30,Credit Card,Cancelled,TX,Tablet,SES697850,9.0,0.39
TXN001315,161,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2024-07-13 14:58:30,PayPal,Completed,TX,Mobile,SES956733,27.0,14.45
TXN001316,813,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-01-10 14:58:30,Debit Card,Completed,TX,Desktop,SES880596,36.0,1.71
TXN001317,1059,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-05-27 14:58:30,PayPal,Pending,FL,Mobile,SES118754,39.0,12.94
TXN001318,73,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-08-09 14:58:30,Apple Pay,Pending,FL,Desktop,SES852942,36.0,6.45
TXN001319,737,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-10-20 14:58:30,Apple Pay,Completed,PA,Mobile,SES641004,3.75,6.11
TXN001320,865,118,Hiking Backpack 40L,Sports,79.99,2,159.98,0,2024-09-06 14:58:30,Credit Card,Cancelled,MI,Mobile,SES491164,47.99,11.49
TXN001321,985,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-01-15 14:58:30,Credit Card,Completed,AZ,Tablet,SES382818,6.0,1.06
TXN001322,12,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2023-12-18 14:58:30,PayPal,Completed,CO,Desktop,SES200949,45.0,7.17
TXN001323,700,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2025-10-12 14:58:30,Credit Card,Pending,AZ,Mobile,SES578028,3.75,6.76
TXN001324,459,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2025-09-10 14:58:30,Debit Card,Refunded,IL,Mobile,SES539005,30.0,8.23
TXN001325,545,113,Air Purifier HEPA,Home & Kitchen,149.99,1,149.99,25,2025-11-17 14:58:30,Credit Card,Completed,CA,Mobile,SES992299,45.0,1.0
TXN001326,957,105,Stainless Steel Water Bottle,Home & Kitchen,18.74,1,18.74,25,2025-07-14 14:58:30,Apple Pay,Completed,MI,Tablet,SES123755,5.62,1.18
TXN001327,11,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2024-10-07 14:58:30,Google Pay,Pending,PA,Desktop,SES934712,27.0,2.02
TXN001328,963,110,Fitness Tracker Watch,Electronics,119.99,1,119.99,20,2024-07-15 14:58:30,Apple Pay,Refunded,MA,Desktop,SES331498,36.0,3.9
TXN001329,635,115,Noise Cancelling Earbuds,Electronics,179.99,2,359.98,10,2024-07-24 14:58:30,Apple Pay,Pending,CA,Mobile,SES706495,107.99,7.06
TXN001330,660,113,Air Purifier HEPA,Home & Kitchen,179.99,1,179.99,10,2024-04-28 14:58:30,Credit Card,Completed,IL,Mobile,SES786152,54.0,4.92
TXN001331,458,113,Air Purifier HEPA,Home & Kitchen,179.99,3,539.97,10,2024-06-08 14:58:30,PayPal,Completed,FL,Desktop,SES697930,161.99,3.59
TXN001332,1049,106,Yoga Mat Premium,Sports,32.39,1,32.39,10,2023-12-21 14:58:30,Credit Card,Completed,PA,Mobile,SES819266,9.72,8.64
TXN001333,402,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2025-10-17 14:58:30,PayPal,Completed,CO,Mobile,SES424139,60.0,7.1
TXN001334,470,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-03-16 14:58:30,Debit Card,Refunded,GA,Desktop,SES274389,39.0,10.4
TXN001335,870,102,Organic Green Tea (50 bags),Groceries,11.24,1,11.24,10,2025-05-15 14:58:30,PayPal,Completed,PA,Mobile,SES355103,3.37,12.36
TXN001336,865,103,Running Shoes - Nike Air,Sports,129.99,2,259.98,0,2025-04-25 14:58:30,Apple Pay,Pending,MA,Mobile,SES284027,77.99,7.09
TXN001337,95,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2025-05-26 14:58:30,Apple Pay,Completed,AZ,Mobile,SES978294,60.0,8.31
TXN001338,828,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2024-11-21 14:58:30,Apple Pay,Completed,NY,Mobile,SES649661,60.0,11.67
TXN001339,399,120,Data Science Handbook,Books,59.99,1,59.99,0,2025-03-15 14:58:30,Credit Card,Completed,CA,Mobile,SES657485,18.0,4.4
TXN001340,344,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2025-01-18 14:58:30,Credit Card,Refunded,CA,Mobile,SES695820,10.8,8.71
TXN001341,788,109,Wireless Mouse,Electronics,29.99,2,59.98,0,2025-07-26 14:58:30,Google Pay,Completed,FL,Mobile,SES984444,17.99,4.72
TXN001342,262,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2024-11-04 14:58:30,Apple Pay,Refunded,NY,Mobile,SES587482,12.9,13.06
TXN001343,573,101,Wireless Bluetooth Headphones,Electronics,67.99,1,67.99,15,2024-09-27 14:58:30,PayPal,Completed,MI,Desktop,SES109358,20.4,3.63
TXN001344,932,119,Instant Pot 6-Quart,Home & Kitchen,80.99,1,80.99,10,2024-05-07 14:58:30,Apple Pay,Completed,IL,Desktop,SES217053,24.3,12.27
TXN001345,907,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2024-02-10 14:58:30,PayPal,Completed,TX,Tablet,SES583333,24.0,0.93
TXN001346,244,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2025-07-21 14:58:30,Debit Card,Pending,TX,Desktop,SES139588,27.0,5.01
TXN001347,634,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2024-07-06 14:58:30,PayPal,Cancelled,WA,Tablet,SES188010,10.8,13.94
TXN001348,1068,109,Wireless Mouse,Electronics,25.49,1,25.49,15,2024-04-17 14:58:30,Google Pay,Refunded,FL,Tablet,SES561485,7.65,5.77
TXN001349,331,110,Fitness Tracker Watch,Electronics,119.99,1,119.99,20,2025-10-31 14:58:30,Google Pay,Pending,CA,Desktop,SES636882,36.0,4.99
TXN001350,104,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2024-09-08 14:58:30,Debit Card,Completed,WA,Mobile,SES544826,30.0,3.16
TXN001351,1020,110,Fitness Tracker Watch,Electronics,134.99,1,134.99,10,2025-05-17 14:58:30,PayPal,Completed,TX,Tablet,SES484545,40.5,11.87
TXN001352,353,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-08-16 14:58:30,Google Pay,Completed,CO,Desktop,SES461219,39.0,6.17
TXN001353,953,115,Noise Cancelling Earbuds,Electronics,179.99,3,539.97,10,2024-06-29 14:58:30,Debit Card,Pending,MI,Mobile,SES510652,161.99,6.51
TXN001354,672,116,Smart Home Speaker,Electronics,89.99,1,89.99,10,2025-02-05 14:58:30,Credit Card,Completed,FL,Mobile,SES491936,27.0,9.35
TXN001355,852,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-08-06 14:58:30,Google Pay,Pending,TX,Tablet,SES308864,27.0,3.91
TXN001356,244,114,Resistance Bands Set,Sports,17.99,1,17.99,10,2024-09-02 14:58:30,PayPal,Completed,CA,Mobile,SES282211,5.4,12.35
TXN001357,62,107,LED Desk Lamp,Electronics,32.24,1,32.24,25,2024-02-11 14:58:30,PayPal,Completed,GA,Desktop,SES309440,9.67,6.55
TXN001358,736,105,Stainless Steel Water Bottle,Home & Kitchen,22.49,2,44.98,10,2024-03-20 14:58:30,Debit Card,Completed,CO,Tablet,SES113576,13.49,1.49
TXN001359,641,113,Air Purifier HEPA,Home & Kitchen,199.99,3,599.97,0,2025-04-18 14:58:30,Google Pay,Cancelled,CA,Desktop,SES686897,179.99,14.77
TXN001360,227,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,2,49.98,0,2025-09-19 14:58:30,PayPal,Cancelled,FL,Mobile,SES118270,14.99,9.08
TXN001361,616,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2025-07-30 14:58:30,Google Pay,Completed,GA,Mobile,SES531300,3.75,9.64
TXN001362,929,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2025-06-15 14:58:30,PayPal,Completed,MI,Desktop,SES597350,30.0,2.22
TXN001363,760,104,Python Programming Book,Books,45.0,1,45.0,0,2025-07-20 14:58:30,Credit Card,Completed,NY,Mobile,SES145804,13.5,13.99
TXN001364,97,107,LED Desk Lamp,Electronics,34.39,1,34.39,20,2024-08-06 14:58:30,Credit Card,Completed,NY,Desktop,SES382295,10.32,1.76
TXN001365,1014,116,Smart Home Speaker,Electronics,89.99,2,179.98,10,2024-01-25 14:58:30,Debit Card,Completed,CA,Mobile,SES601060,53.99,7.67
TXN001366,518,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2025-01-03 14:58:30,Apple Pay,Cancelled,CA,Desktop,SES172477,39.0,7.39
TXN001367,426,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-07-15 14:58:30,Debit Card,Completed,WA,Mobile,SES211726,3.75,11.3
TXN001368,455,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2025-06-30 14:58:30,Google Pay,Completed,IL,Desktop,SES562247,24.0,5.33
TXN001369,968,113,Air Purifier HEPA,Home & Kitchen,199.99,1,199.99,0,2024-12-28 14:58:30,Debit Card,Completed,CA,Mobile,SES803971,60.0,11.28
TXN001370,764,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-12-09 14:58:30,Credit Card,Completed,NY,Tablet,SES678602,24.0,1.34
TXN001371,71,107,LED Desk Lamp,Electronics,32.24,2,64.48,25,2024-01-15 14:58:30,Credit Card,Pending,TX,Mobile,SES168734,19.34,0.84
TXN001372,250,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2025-10-14 14:58:30,Google Pay,Completed,MI,Mobile,SES170874,60.0,12.27
TXN001373,618,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-03-28 14:58:30,Debit Card,Pending,PA,Mobile,SES521758,24.0,8.3
TXN001374,1015,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2025-01-06 14:58:30,Google Pay,Completed,NY,Desktop,SES495718,12.0,10.74
TXN001375,755,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2024-07-29 14:58:30,Google Pay,Completed,TX,Mobile,SES697981,9.0,3.56
TXN001376,177,114,Resistance Bands Set,Sports,19.99,2,39.98,0,2024-03-06 14:58:30,Debit Card,Pending,CO,Tablet,SES551556,11.99,7.15
TXN001377,773,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2025-10-28 14:58:30,Debit Card,Refunded,TX,Desktop,SES552566,12.0,9.16
TXN001378,79,120,Data Science Handbook,Books,59.99,1,59.99,0,2024-03-06 14:58:30,Credit Card,Refunded,GA,Desktop,SES214083,18.0,4.13
TXN001379,706,117,Portable Charger 20000mAh,Electronics,31.99,3,95.97,20,2024-02-01 14:58:30,PayPal,Completed,TX,Mobile,SES846846,28.79,8.38
TXN001380,864,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2024-04-08 14:58:30,PayPal,Completed,MA,Mobile,SES153399,36.0,8.12
TXN001381,881,112,Mechanical Keyboard,Electronics,119.99,2,239.98,0,2025-08-22 14:58:30,Debit Card,Completed,IL,Mobile,SES161866,71.99,5.36
TXN001382,363,104,Python Programming Book,Books,45.0,2,90.0,0,2024-10-21 14:58:30,PayPal,Completed,FL,Mobile,SES375055,27.0,13.6
TXN001383,788,104,Python Programming Book,Books,45.0,1,45.0,0,2025-02-26 14:58:30,Credit Card,Pending,FL,Mobile,SES748809,13.5,7.59
TXN001384,878,104,Python Programming Book,Books,45.0,1,45.0,0,2024-12-17 14:58:30,Debit Card,Refunded,TX,Mobile,SES180791,13.5,1.89
TXN001385,307,101,Wireless Bluetooth Headphones,Electronics,79.99,3,239.97,0,2024-11-02 14:58:30,Apple Pay,Completed,IL,Mobile,SES388437,71.99,8.06
TXN001386,336,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-12-18 14:58:30,Google Pay,Pending,GA,Mobile,SES161034,6.0,9.43
TXN001387,774,110,Fitness Tracker Watch,Electronics,149.99,2,299.98,0,2023-12-28 14:58:30,Google Pay,Completed,CA,Mobile,SES679724,89.99,9.4
TXN001388,216,108,Coffee Maker 12-Cup,Home & Kitchen,76.49,2,152.98,15,2024-07-09 14:58:30,Debit Card,Pending,CA,Desktop,SES452963,45.89,8.46
